State,Id,Name,Url,SefUrl,Display,DisableFilter,Parent,Order,Products,Meta,AutomaticMeta,LastModTime,Image,Texts
live,294547,Öntapadós Padló,https://foliasjuci.hu/termekek/padlo/ontapados-padlo,termekek/padlo/ontapados-padlo,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '953838', 'Tree': 'Padló'}",0,"{'All': '45', 'New': '0'}","{'Description': 'Ezekkel az öntapadós padlókkal szaki nélkül, saját magad fel tudod újítani az otthonodat.Nálunk minden segítséget megkapsz és szakember nélkül fel fogod tudni újítani öntapadós tapétával megunt bútoraidat!', 'Title': 'Öntapadós padlók -  Fóliás Jucitól -  -  azonnal, raktárról'}","{'Keywords': 'Öntapadós Padló, Padló, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_294547/294547.jpg?time=1617368281'},"{'Top': '<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Az <strong><span style=""color: #ff0000;"">öntapadós padló</span></strong> azért nagyon jó választás, mert <strong>gyorsan</strong>, pár óra alatt újjávarázsolhatod megunt, régi padlódat.\xa0</span></p>\n<p style=""text-align: center;""><strong><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Milyen felületekre használhatod az öntapadós padlót?</span></strong></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Nagyon fontos, hogy legyen sima, egyenletes a padló, különben a sarkok elemelkednek.</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Ragaszthatod parkettára, linoleumra, csempére, itt fontos megemlítenem, hogy a mélyebb fugák át fognak ütni. Ebben az esetben a ragasztó nélküli padlój ajánlom.</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Hideg felületen nem tapad meg! Illetve ne tároljuk hideg helyen!</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">A fürdőben a gyártó sziló használatát javasolja.\xa0</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Milyen <strong>előkészületekre</strong> lesz szükség?</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">A padlót tisztítsuk meg. Ha zsíroldót használsz nagyon fontos, hogy jól takaríts fel utána, mert ha egy kicsi is marad, nem fog ragadni a padlónk!</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Öntapadós padló <strong>felrakása</strong>!</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Lerakás előtt pihentessük 24 órát az adott helyiségben, ami semmi esetre sem lehet hideg! Húzzuk le a védőréteget és tegyük egymás mellé a padlókat. Ne túl szorosan, mert felnyomják egymást, de rés se legyen közöttük. Nagyon fontos, hogy faltól falig rakjuk. Ha nem támasztjuk meg, akkor idővel szétcsúszhatnak.</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Azt javaslom tegyél le 3-4 darabot és várj, teszteld pár napig.</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Hogyan kell <strong>tisztítani</strong>?</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Hagyományos felmosóval, ne súroljuk és ne használjunk maró tisztítószereket.</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Mivel <strong>vághatod</strong>?</span><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;""></span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Az öntapadós padló elég vékony ahhoz, hogy ollóval is el tudd vágni. Én szikével szeretem. </span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Ha félsz belevágni, akkor nézz bele a videóba. Vásárlóink több éves tapasztalataikat osztják meg.\xa0</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;"">Vannak <strong>négyzetes</strong> és <strong>hosszúkás padlóink</strong>. A hosszúkás lapok dupla vastagok, fahatásúak, ezek saját Fóliás Juci öntapadós padlók</span></p>\n<p style=""text-align: center;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 16px;""><strong>Több, mint százezer öntapadós padlót adtunk el!</strong></span></p>\n<div class=""video-responsive""><iframe width=""720"" height=""405"" class=""_vs_ictr_player"" src=""https://swiftcdn6.global.ssl.fastly.net/projects/606eab901e4ee/index.html?cb=37c4qks1islrweq3xsik07"" frameborder=""0"" allow=""autoplay *"" scrolling=""no""></iframe></div>\n<p>+</p>'}"
live,936377,Öntapadós Belátás Elleni Ablakfólia,https://foliasjuci.hu/megoldasok/ablakra/belatas-elleni-folia/ontapados-belatas-elleni-ablakfolia,megoldasok/ablakra/belatas-elleni-folia/ontapados-belatas-elleni-ablakfolia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '570322', 'Tree': 'Megoldások|Ablakra|Belátás Elleni Ablakfólia'}",0,"{'All': '41', 'New': '0'}","{'Description': 'Belátás elleni ablakfólia, Házilag (DIY), szakember nélkül  feltehető és visszaszedhető! Neked is sikerülni fog,mert csak egy szike, egy simító és víz szükséges hozzá!', 'Title': 'Zavar, hogy beáltnak? Ronda a kilátás? - Ablakfólia Fóliás Jucitól'}","{'Keywords': 'Öntapadós Belátás Elleni Ablakfólia, Belátás Elleni Ablakfólia, Ablakra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_936377/936377.jpg?time=1617368295'},
live,382395,Ragasztó Nélküli Ablakfólia,https://foliasjuci.hu/megoldasok/ablakra/belatas-elleni-folia/ragaszto-nelkuli-ablakfolia,megoldasok/ablakra/belatas-elleni-folia/ragaszto-nelkuli-ablakfolia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '570322', 'Tree': 'Megoldások|Ablakra|Belátás Elleni Ablakfólia'}",0,"{'All': '83', 'New': '0'}","{'Description': 'Ezt a Házilag (DIY), szakember nélkül  feltehető és visszaszedhető ablakfóliát gyerekjáték feltenni az ablakra! Neked is sikerülni fog,mert mindenben segítünk!', 'Title': 'Zavar, hogy beáltnak? Ronda a kilátás? - Ablakfólia Fóliás Jucitól'}","{'Keywords': 'Ragasztó Nélküli Ablakfólia, Belátás Elleni Ablakfólia, Ablakra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_382395/382395.jpg?time=1617368286'},
live,888092,Fényes Egyszínű Öntapadós Fólia,https://foliasjuci.hu/megoldasok/ajtora/egyszinu-ontapados-folia/fenyes-egyszinu-ontapados-folia,megoldasok/ajtora/egyszinu-ontapados-folia/fenyes-egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '156565', 'Tree': 'Megoldások|Ajtóra|Egyszínű Öntapadós Fólia'}",0,"{'All': '66', 'New': '0'}","{'Description': 'Ajtófelújításra keresel megoldást?Fényes Egyszínű Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Otthonszépítő és lakásfelújító ötletek -  AJTÓRA -  Fóliás Jucitól - Fényes Egyszínű Öntapadós Fólia'}","{'Keywords': 'Fényes Egyszínű Öntapadós Fólia, Egyszínű Öntapadós Fólia, Ajtóra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_888092/888092.jpg?time=1617368284'},
live,854810,Glitter Öntapadós Fólia,https://foliasjuci.hu/megoldasok/ajtora/glitter-ontapados-folia,megoldasok/ajtora/glitter-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '709385', 'Tree': 'Megoldások|Ajtóra'}",0,"{'All': '4', 'New': '0'}","{'Description': 'Ajtófelújításra keresel megoldást?Glitter Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Otthonszépítő és lakásfelújító ötletek -  AJTÓRA -  Fóliás Jucitól - Glitter Öntapadós Fólia'}","{'Keywords': 'Glitter Öntapadós Fólia, Ajtóra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_854810/854810.jpg?time=1617368297'},
live,231450,Matt Egyszínű Öntapadós Fólia,https://foliasjuci.hu/megoldasok/ajtora/egyszinu-ontapados-folia/matt-egyszinu-ontapados-folia,megoldasok/ajtora/egyszinu-ontapados-folia/matt-egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '156565', 'Tree': 'Megoldások|Ajtóra|Egyszínű Öntapadós Fólia'}",0,"{'All': '61', 'New': '0'}","{'Description': 'Ajtófelújításra keresel megoldást?Matt Egyszínű Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Otthonszépítő és lakásfelújító ötletek -  AJTÓRA -  Fóliás Jucitól - Matt Egyszínű Öntapadós Fólia'}","{'Keywords': 'Matt Egyszínű Öntapadós Fólia, Egyszínű Öntapadós Fólia, Ajtóra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_231450/231450.jpg?time=1617368284'},
live,622526,Fényes Egyszínű Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/egyszinu-ontapados-folia/fenyes-egyszinu-ontapados-folia,megoldasok/butorra/egyszinu-ontapados-folia/fenyes-egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '737949', 'Tree': 'Megoldások|Bútorra|Egyszínű Öntapadós Fólia'}",0,"{'All': '66', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Fényes Egyszínű Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól-  Egyszínű fényes'}","{'Keywords': 'Fényes Egyszínű Öntapadós Fólia, Egyszínű Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_622526/622526.jpg?time=1617368283'},
live,353070,Glitter Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/glitter-ontapados-folia,megoldasok/butorra/glitter-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '317089', 'Tree': 'Megoldások|Bútorra'}",3,"{'All': '0', 'New': '0'}","{'Description': 'Felújítanád bútoraidat szakember nélkül,gyorsan,por és kosz nélkül?Glitter Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Csillogó'}","{'Keywords': 'Glitter Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_353070/353070.jpg?time=1617368297'},
live,765809,Matt Egyszínű Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/egyszinu-ontapados-folia/matt-egyszinu-ontapados-folia,megoldasok/butorra/egyszinu-ontapados-folia/matt-egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '737949', 'Tree': 'Megoldások|Bútorra|Egyszínű Öntapadós Fólia'}",0,"{'All': '56', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Matt Egyszínű Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Egyszínű matt'}","{'Keywords': 'Matt Egyszínű Öntapadós Fólia, Egyszínű Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_765809/765809.jpg?time=1617368284'},
live,802602,Prémium Fahatású Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/fahatasu-ontapados-folia/premium-fahatasu-ontapados-folia,megoldasok/butorra/fahatasu-ontapados-folia/premium-fahatasu-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '381926', 'Tree': 'Megoldások|Bútorra|Fahatású Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Prémium Fahatású Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Fahatás'}","{'Keywords': 'Prémium Fahatású Öntapadós Fólia, Fahatású Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_802602/802602.jpg?time=1617368295'},
live,222345,Standard Fahatású Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/fahatasu-ontapados-folia/standard-fahatasu-ontapados-folia,megoldasok/butorra/fahatasu-ontapados-folia/standard-fahatasu-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '381926', 'Tree': 'Megoldások|Bútorra|Fahatású Öntapadós Fólia'}",0,"{'All': '1', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Standard Fahatású Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Fahatás'}","{'Keywords': 'Standard Fahatású Öntapadós Fólia, Fahatású Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_222345/222345.jpg?time=1617368287'},
live,458431,Prémium Fémes Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/femes-ontapados-folia/premium-femes-ontapados-folia,megoldasok/butorra/femes-ontapados-folia/premium-femes-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '346458', 'Tree': 'Megoldások|Bútorra|Fémes Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Prémium Fémes Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Fémes'}","{'Keywords': 'Prémium Fémes Öntapadós Fólia, Fémes Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_458431/458431.jpg?time=1617368292'},
live,314819,Standard Fémes Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/femes-ontapados-folia/standard-femes-ontapados-folia,megoldasok/butorra/femes-ontapados-folia/standard-femes-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '346458', 'Tree': 'Megoldások|Bútorra|Fémes Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Standard Fémes Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Fémes'}","{'Keywords': 'Standard Fémes Öntapadós Fólia, Fémes Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_314819/314819.jpg?time=1617368288'},
live,545575,Standard Márvány Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/marvany-ontapados-folia/standard-marvany-ontapados-folia,megoldasok/butorra/marvany-ontapados-folia/standard-marvany-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '301116', 'Tree': 'Megoldások|Bútorra|Márvány Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Standard Márvány Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Márvány hatás'}","{'Keywords': 'Standard Márvány Öntapadós Fólia, Márvány Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_545575/545575.jpg?time=1617368289'},
live,680874,Prémium Textil Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/textil-ontapados-folia/premium-textil-ontapados-folia,megoldasok/butorra/textil-ontapados-folia/premium-textil-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '370337', 'Tree': 'Megoldások|Bútorra|Textil Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Prémium Textil Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Textil hatás'}","{'Keywords': 'Prémium Textil Öntapadós Fólia, Textil Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_680874/680874.jpg?time=1617368294'},
live,945712,Standard Textil Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/textil-ontapados-folia/standard-textil-ontapados-folia,megoldasok/butorra/textil-ontapados-folia/standard-textil-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '370337', 'Tree': 'Megoldások|Bútorra|Textil Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Standard Textil Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Textil hatás'}","{'Keywords': 'Standard Textil Öntapadós Fólia, Textil Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_945712/945712.jpg?time=1617368290'},
live,740123,Prémium Vadvilág Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/vadvilag-ontapados-folia/premium-vadvilag-ontapados-folia,megoldasok/butorra/vadvilag-ontapados-folia/premium-vadvilag-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '774510', 'Tree': 'Megoldások|Bútorra|Vadvilág Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Prémium Vadvilág Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Dzsungel világ'}","{'Keywords': 'Prémium Vadvilág Öntapadós Fólia, Vadvilág Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_740123/740123.jpg?time=1617368294'},
live,617251,Standard Vadvilág Öntapadós Fólia,https://foliasjuci.hu/megoldasok/butorra/vadvilag-ontapados-folia/standard-vadvilag-ontapados-folia,megoldasok/butorra/vadvilag-ontapados-folia/standard-vadvilag-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '774510', 'Tree': 'Megoldások|Bútorra|Vadvilág Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Házilag (DIY),szakember nélkül,gyorsan,por és kosz nélkül szeretnéd felújítani bútoraidat?Standard Vadvilág Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz.', 'Title': 'Bútorfelújító megoldások Fóliás Jucitól -  Dzsungel világ'}","{'Keywords': 'Standard Vadvilág Öntapadós Fólia, Vadvilág Öntapadós Fólia, Bútorra, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_617251/617251.jpg?time=1617368289'},
live,328107,Prémium 3D Öntapadós Csempe,https://foliasjuci.hu/megoldasok/falra/csempere/3d-ontapados-csempe/premium-3d-ontapados-csempe,megoldasok/falra/csempere/3d-ontapados-csempe/premium-3d-ontapados-csempe,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '280075', 'Tree': 'Megoldások|Falra/Csempére|3D Öntapadós Csempe'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Prémium 3D Öntapadós Csempe Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Prémium 3D Öntapadós Csempe'}","{'Keywords': 'Prémium 3D Öntapadós Csempe, 3D Öntapadós Csempe, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_328107/328107.jpg?time=1619793120'},
live,381077,Standard 3D Öntapadós Csempe,https://foliasjuci.hu/megoldasok/falra/csempere/3d-ontapados-csempe/standard-3d-ontapados-csempe,megoldasok/falra/csempere/3d-ontapados-csempe/standard-3d-ontapados-csempe,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '280075', 'Tree': 'Megoldások|Falra/Csempére|3D Öntapadós Csempe'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Standard 3D Öntapadós Csempe Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Standard 3D Öntapadós Csempe'}","{'Keywords': 'Standard 3D Öntapadós Csempe, 3D Öntapadós Csempe, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_381077/381077.jpg?time=1619793130'},
live,610194,Beton Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",2,"{'All': '22', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Beton Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Beton Öntapadós Fólia'}","{'Keywords': 'Beton Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_610194/610194.jpg?time=1617368296'},
live,216200,Egyszínű Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/egyszinu-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",3,"{'All': '130', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Egyszínű Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Egyszínű Öntapadós Fólia'}","{'Keywords': 'Egyszínű Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_216200/216200.jpg?time=1617368283'},
live,235888,Fahatású Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/fahatasu-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/fahatasu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",1,"{'All': '172', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Fahatású Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Fahatású Öntapadós Fólia'}","{'Keywords': 'Fahatású Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_235888/235888.jpg?time=1617368286'},
live,741644,Fémes Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/femes-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/femes-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",5,"{'All': '27', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Fémes Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Fémes Öntapadós Fólia'}","{'Keywords': 'Fémes Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_741644/741644.jpg?time=1617368285'},
live,705970,Márvány Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/marvany-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/marvany-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",6,"{'All': '7', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Márvány Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Márvány Öntapadós Fólia'}","{'Keywords': 'Márvány Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_705970/705970.jpg?time=1617368285'},
